,road_id,road_name,road_level
1767,200012899,北四环中路,tertiary
1768,200012900,北四环中路,tertiary
1769,200012901,学院路,trunk
1770,200012902,学院路,trunk
1771,200012903,学院路,tertiary
1772,200012904,学院路,tertiary
1773,200012905,学院路,tertiary
1774,200012906,学院路,tertiary
1775,200012907,北四环中路,trunk
1776,200012967,安贞路,secondary
1777,200012980,奥林东路,secondary
1778,200012981,,secondary_link
1779,200012982,,secondary_link
1780,200013101,,tertiary
1781,200013134,G6辅路,primary
1782,200013135,G6辅路,primary
1783,200013136,G6辅路,primary
1784,200013137,G6辅路,primary
1785,200013138,G6辅路,primary
1786,200013139,G6辅路,primary
1787,200013140,G6辅路,primary
1788,200013141,G6辅路,primary
1789,200013142,G6辅路,primary
1790,200013145,慧忠北路,tertiary
1791,200013182,,tertiary
1792,200013198,速滑馆北路,tertiary
1793,200013199,速滑馆南路,tertiary
1794,200013235,月泉路,tertiary
1795,200013236,月泉路,tertiary
1796,200013237,月泉路,tertiary
1797,200013238,,tertiary
1798,200013239,,tertiary
1799,200013240,,tertiary
1800,200013241,,tertiary
1801,200013242,北五环,motorway
1802,200013243,北五环,motorway
1803,200013249,月泉路,tertiary
1804,200013250,双清路,tertiary
1805,200013266,北四环西路,tertiary
1806,200013267,万泉河路,tertiary
1807,200013268,中关村北大街,primary
1808,200013269,中关村北大街,primary
1809,200013320,北四环西路,trunk
1810,200013321,北四环西路,trunk
1811,200013322,北四环西路,trunk
1812,200013323,北四环西路,trunk
1813,200013324,北四环西路,trunk
1814,200013378,荷清路,secondary
1815,200013379,清华东路,secondary
1816,200013528,,tertiary
1817,200013529,,tertiary
1818,200013530,,tertiary
1819,200013531,,tertiary
1820,200013533,速滑馆南路,tertiary
1821,200013534,速滑馆北路,tertiary
1822,200013547,科学院南路,tertiary
1823,200013548,,motorway_link
1824,200013596,花园北路,secondary
1825,200013655,安贞路,secondary
1826,200013656,安贞路,tertiary
1827,200013657,,tertiary
1828,200013658,安贞路,tertiary
1829,200013659,,tertiary
1830,200013727,,tertiary_link
1831,200013738,,tertiary_link
1832,200013836,清河中街,tertiary
1833,200013858,,motorway_link
1834,200013859,北辰东路,tertiary
1835,200013860,北辰东路,tertiary
1836,200013861,北辰东路,tertiary
1837,200013862,北辰东路,tertiary
1838,200013863,北辰东路,tertiary
1839,200013864,北辰东路,tertiary
1840,200013866,,tertiary
1841,200013867,,secondary_link
1842,200013909,双清路,tertiary
1843,200013910,双清路,tertiary
1844,200013911,双清路,tertiary
1845,200013912,双清路,tertiary
1846,200013913,双清路,tertiary
1847,200013914,王庄路,tertiary
1848,200014037,,tertiary_link
1849,200014038,,tertiary_link
1850,200014039,,tertiary_link
1851,200014040,,tertiary_link
1852,200014042,北土城东路,secondary
1853,200014046,北三环中路,tertiary
1854,200014047,北三环中路,tertiary
1855,200014054,海淀南路,secondary
1856,200014055,海淀南路,secondary
1857,200014115,万泉河路,tertiary
1858,200014116,万泉河路,tertiary
1859,200014117,万泉河路,tertiary
1860,200014118,万泉河路,tertiary
1861,200014119,万泉河路,tertiary
1862,200014120,万泉河路,tertiary
1863,200014121,知春路,secondary
1864,200014124,中关村东路,secondary
1865,200014125,北四环西路辅路,tertiary
1866,200014129,科学院南路,tertiary
1867,200014150,中关村北二街,tertiary
1868,200014165,清华西路,secondary
1869,200014166,安贞路,secondary
1870,200014167,安贞路,secondary
1871,200014178,东升南路,tertiary
1872,200014185,同庆街,tertiary
1873,200014203,上地东路,tertiary
1874,200014204,黄寺大街,tertiary
1875,200014205,黄寺大街,tertiary
1876,200014206,黄寺大街,tertiary
1877,200014208,颐和园路,secondary
1878,200014224,,tertiary_link
1879,200014246,,tertiary
1880,200014247,,tertiary
1881,200014248,,tertiary
1882,200014249,,tertiary
1883,200014250,蓟门里北路,tertiary
1884,200014251,蓟门里北路,tertiary
1885,200014316,,tertiary
1886,200014317,罗庄中路,tertiary
1887,200014333,永泰庄西路,tertiary
1888,200014334,清河路,tertiary
1889,200014335,清河路,tertiary
1890,200014336,清河路,tertiary
1891,200014337,清河路,tertiary
1892,200014379,中关村南一街,tertiary
1893,200014466,科学院南路,tertiary
1894,200014475,,tertiary
1895,200014482,清河中街,tertiary
1896,200014483,朱房路,tertiary
1897,200014484,朱房路,tertiary
1898,200014486,大屯北路,tertiary
1899,200014487,大屯北路,tertiary
1900,200014488,大屯北路,tertiary
1901,200014489,天辰西路,tertiary
1902,200014496,花园路,secondary
1903,200014516,大钟寺东路,tertiary
1904,200014517,大钟寺东路,tertiary
1905,200014523,,tertiary_link
1906,200014524,,tertiary
1907,200014525,双旗杆西路,tertiary
1908,200014533,裕民路,tertiary
1909,200014534,裕民路,tertiary
1910,200014535,裕民路,tertiary
1911,200014536,裕民中路,secondary
1912,200014837,厢黄旗路,tertiary
1913,200014865,域清街,tertiary
1914,200015006,,secondary_link
1915,200015052,,tertiary
1916,200015138,芙蓉北路,tertiary
1917,200015139,,tertiary_link
1918,200015186,双清路,tertiary
1919,200015187,,tertiary
1920,200015188,,tertiary
1921,200015189,,tertiary
1922,200015210,,tertiary_link
1923,200015211,,tertiary_link
1924,200015212,,tertiary
1925,200015214,,tertiary
1926,200015231,,secondary_link
1927,200015232,,secondary_link
1928,200015233,,secondary_link
1929,200015234,,secondary_link
1930,200015235,林业大学北路,tertiary
1931,200015236,志新西路,secondary
1932,200015237,小月河西路,tertiary
1933,200015244,红山口桥,tertiary
1934,200015245,巴沟路,secondary
1935,200015248,中关村南三街,tertiary
1936,200015249,中关村南三街,tertiary
1937,200015250,大运村路,tertiary
1938,200015286,圆明园西路,tertiary
1939,200015287,中关村南路,tertiary
1940,200015292,,tertiary_link
1941,200015293,,tertiary
1942,200015316,上地南路,tertiary
1943,200015321,清华南路,tertiary
1944,200015322,清华南路,tertiary
1945,200015341,颐和园路,tertiary
1946,200015343,,tertiary_link
1947,200015363,圆明园西路,tertiary
1948,200015392,海淀公园路,tertiary
1949,200015393,海淀公园路,tertiary
1950,200015407,同庆街,tertiary
1951,200015408,宫门前街,tertiary
1952,200015409,香山路,tertiary
1953,200015413,,tertiary
1954,200015420,双清路,tertiary
1955,200015421,静淑苑路,tertiary
1956,200015422,天辰西路,tertiary
1957,200015423,天辰西路,tertiary
1958,200015424,天辰西路,tertiary
1959,200015425,慧忠路,tertiary
1960,200015426,慧忠路,tertiary
1961,200015427,湖景东路,tertiary
1962,200015428,湖景东路,tertiary
1963,200015429,天辰西路,tertiary
1964,200015433,,tertiary
1965,200015434,树村路,secondary
1966,200015435,树村路,secondary
1967,200015437,厢黄旗东路,tertiary
1968,200015438,厢黄旗东路,tertiary
1969,200015443,龙岗路,tertiary
1970,200015444,龙岗路,tertiary
1971,200015445,龙岗路,tertiary
1972,200015447,湖景东路,tertiary
1973,200015448,国家体育场北路,tertiary
1974,200015449,湖景东路,tertiary
1975,200015450,湖景东路,tertiary
1976,200015451,规划五路,tertiary
1977,200015452,规划五路,tertiary
1978,200015453,慧忠路,tertiary
1979,200015454,慧忠路,tertiary
1980,200015455,规划一路,tertiary
1981,200015456,规划三路,tertiary
1982,200015457,规划三路,tertiary
1983,200015458,规划二路,tertiary
1984,200015459,永泰中路,tertiary
1985,200015462,上地南路,tertiary
1986,200015490,花园路,tertiary
1987,200015491,花园路,tertiary
1988,200015492,志新西路,secondary
1989,200015506,蓝靛厂西路,tertiary
1990,200015507,万泉庄路,tertiary
1991,200015508,巴沟路,secondary
1992,200015540,,tertiary
1993,200015541,,tertiary
1994,200015542,昆明湖南路,tertiary
1995,200015789,上地南路,tertiary
1996,200015841,中关村南四街,tertiary
1997,200015842,星规路,tertiary
1998,200015843,星规路,tertiary
1999,200015844,中关村南四街,tertiary
2000,200015863,圆明园西路,tertiary
2001,200015965,科学院南路,tertiary
2002,200015968,香山路,tertiary
2003,200015978,,tertiary_link
2004,200016037,,primary
2005,200016038,,tertiary_link
2006,200016039,国家体育场南路,tertiary
2007,200016041,万柳东路,tertiary
2008,200016086,中关村北大街,primary
2009,200016087,巴沟路,secondary
2010,200016135,大屯北路,tertiary
2011,200016172,林业大学北路,tertiary
2012,200016210,科学院南路,tertiary
2013,200016211,双榆树北路,tertiary
2014,200016212,双榆树北路,tertiary
2015,200016259,,tertiary_link
2016,200016263,金河路,tertiary
2017,200016439,,tertiary
2018,200016440,,tertiary
2019,200016441,,tertiary
2020,200016442,,tertiary
2021,200016443,,tertiary
2022,200016444,,tertiary
2023,200016445,,tertiary
2024,200016446,,tertiary
2025,200016447,,tertiary
2026,200016464,师大北路,tertiary
2027,200016485,,tertiary_link
2028,200016545,,tertiary
2029,200016546,,tertiary
2030,200016547,,tertiary
2031,200016548,,tertiary
2032,200016550,师大北路,tertiary
2033,200016552,,tertiary
2034,200016553,,tertiary
2035,200016554,,tertiary
2036,200016555,,tertiary
2037,200016597,万柳东路,tertiary
2038,200016604,,tertiary
2039,200016647,裕民西路,tertiary
2040,200016665,金河路,tertiary
2041,200016678,中关村南路,tertiary
2042,200016679,中关村南路,tertiary
2043,200016680,中关村南路,tertiary
2044,200016746,,tertiary
2045,200016769,树村东路,tertiary
2046,200016789,安贞路,secondary
2047,200016816,,tertiary
2048,200016917,,tertiary
2049,200016918,,tertiary
2050,200016919,,tertiary
2051,200016920,,tertiary
2052,200016921,,tertiary
2053,200016930,科学院南路,tertiary
2054,200016947,,tertiary
2055,200016948,,tertiary
2056,200017004,双清路,tertiary
2057,200017024,,tertiary_link
2058,200017025,,tertiary_link
2059,200017026,,tertiary_link
2060,200017027,,tertiary_link
2061,200017028,,tertiary_link
2062,200017042,科学院南路,tertiary
