Unnamed: 0,aoi_id,type,land_use,coords,aoi_name,Address
2933,500132124,2,-1,"[(116.49545899204361, 39.986929783251334)]",,"酒仙桥北路东侧, 距离未知路名和酒仙桥北路交叉口西角200m"
2934,500132125,2,-1,"[(116.46165355160547, 40.00365275392005)]",,"未知路名东侧, 距离利泽中二路和未知路名交叉口西角50m以内"
2935,500132152,2,-1,"[(116.4575478880596, 40.01228286110217)]",,"北五环东侧, 距离未知路名和北五环交叉口东南角200m"
2936,500132165,2,-1,"[(116.49798188041994, 40.01543817773709)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角700m"
2937,500132190,2,-1,"[(116.50263496737925, 39.995830737713796)]",,"未知路名东侧, 距离南春路和未知路名交叉口西角450m"
2938,500132202,2,-1,"[(116.49743256036412, 40.018464297234885)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口西南角400m"
2939,500132245,2,-1,"[(116.46215853424756, 40.00227753292261)]",,"广顺北大街东侧, 距离宏泰西街和广顺北大街交叉口北角200m"
2940,500132306,2,-1,"[(116.46553994137753, 40.01261997480038)]",,"屏翠西路东侧, 距离利泽中一路和屏翠西路交叉口东角50m"
2941,500132333,2,-1,"[(116.50077272578922, 40.013808309652454)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角900m"
2942,500132357,2,-1,"[(116.49708179406892, 40.01393346025662)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角800m"
2943,500132496,2,-1,"[(116.49881830342261, 40.01442860793501)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角800m"
2944,500132515,2,-1,"[(116.46612859721279, 40.00415445925523)]",,"河荫中路东侧, 距离河荫西路和河荫中路交叉口东角350m"
2945,500132522,2,-1,"[(116.4978859540491, 40.00494625605579)]",,"京密路东侧, 距离未知路名和京密路交叉口西南角1000m"
2946,500132525,2,-1,"[(116.48323214115626, 39.991303289036274)]",,"未知路名东侧, 距离未知路名和未知路名交叉口东北角50m以内"
2947,500132527,2,-1,"[(116.46074025559587, 40.012252732435044)]",,"广顺北大街东侧, 距离未知路名和广顺北大街交叉口南角250m"
2948,500132545,2,-1,"[(116.46081082891543, 40.00321061896035)]",,"河荫西路东侧, 距离南湖北路和河荫西路交叉口东角300m"
2949,500132547,2,-1,"[(116.49538516654133, 40.015488330442615)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口西南角700m"
2950,500132581,2,-1,"[(116.45605353932676, 40.01937808420944)]",,"来广营西路东侧, 距离来广营西路和来广营西路交叉口东角200m"
2951,500132602,2,-1,"[(116.45803088556363, 40.010663315526834)]",,"望京北路东侧, 距离广顺北大街和望京北路交叉口西角250m"
2952,500132636,2,-1,"[(116.49671392765848, 40.015273238781646)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角700m"
2953,500132646,2,-1,"[(116.49618801633387, 40.01707065227716)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口西南角550m"
2954,500132660,2,-1,"[(116.49677101391777, 39.98735484528225)]",,"酒仙桥北路东侧, 距离未知路名和酒仙桥北路交叉口西北角100m"
2955,500132743,2,-1,"[(116.49454300039254, 40.00718619073535)]",,"未知路名东侧, 距离未知路名和未知路名交叉口北角100m"
2956,500132759,2,-1,"[(116.45351874843874, 39.995553108583955)]",,"湖光中街东侧, 距离南湖南路和湖光中街交叉口西角250m"
2957,500132760,2,-1,"[(116.45313759897664, 39.995532219312814)]",,"湖光中街东侧, 距离南湖南路和湖光中街交叉口西角300m"
2958,500132843,2,-1,"[(116.50040434346685, 40.01397334052256)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角850m"
2959,500132901,2,-1,"[(116.49485404225801, 40.00830706924865)]",,"未知路名东侧, 距离未知路名和未知路名交叉口北角150m"
2960,500132914,2,-1,"[(116.44959711098298, 39.99597414841204)]",,"湖光中街东侧, 距离南湖西园南路和湖光中街交叉口西角150m"
2961,500132924,2,-1,"[(116.49852534027393, 40.007864889962114)]",,"京密路东侧, 距离未知路名和京密路交叉口西南角750m"
2962,500132947,2,-1,"[(116.4591263674727, 39.99508671525434)]",,"湖光中街东侧, 距离南湖南路和湖光中街交叉口东角200m"
2963,500133014,2,-1,"[(116.49406093107838, 40.009104667360965)]",,"未知路名东侧, 距离未知路名和未知路名交叉口东北角50m以内"
2964,500133163,2,-1,"[(116.49753316907177, 40.016629681758914)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角600m"
2965,500133188,2,-1,"[(116.47084354465495, 40.01650673581714)]",,"容达路东侧, 距离创达路和容达路交叉口东南角150m"
2966,500133213,2,-1,"[(116.47757040417936, 39.99665660345393)]",,"阜安路东侧, 距离阜通西大街和阜安路交叉口东角100m"
2967,500133218,2,-1,"[(116.5034476322981, 39.998303305514185)]",,"南皋路东侧, 距离首都机场辅路和南皋路交叉口东南角450m"
2968,500133231,2,-1,"[(116.46061962965524, 40.00096484376534)]",,"广顺北大街东侧, 距离河荫西路和广顺北大街交叉口南角250m"
2969,500133251,2,-1,"[(116.46242638938412, 40.001504838064754)]",,"广顺北大街东侧, 距离宏泰西街和广顺北大街交叉口东北角100m"
2970,500133253,2,-1,"[(116.49670451181473, 40.014009842319574)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角800m"
2971,500133307,2,-1,"[(116.45073953545219, 39.99297315239408)]",,"望京西路东侧, 距离南湖西园中街和望京西路交叉口西南角50m"
2972,500133363,2,-1,"[(116.49362080898833, 40.00804311516914)]",,"未知路名东侧, 距离未知路名和未知路名交叉口北角250m"
2973,500133383,2,-1,"[(116.46326927123502, 40.00101704738575)]",,"宏泰西街东侧, 距离未知路名和宏泰西街交叉口西角250m"
2974,500133471,2,-1,"[(116.48977549818468, 40.00229218875569)]",,"北五环东侧, 距离未知路名和北五环交叉口东南角1250m"
2975,500133472,2,-1,"[(116.46017109662156, 39.994117652693646)]",,"广顺北大街东侧, 距离湖光中街和广顺北大街交叉口西南角150m"
2976,500133493,2,-1,"[(116.49805268269272, 40.009019032014244)]",,"京密路东侧, 距离未知路名和京密路交叉口西角700m"
2977,500133508,2,-1,"[(116.46326926580451, 40.00106004552169)]",,"宏泰西街东侧, 距离未知路名和宏泰西街交叉口西角250m"
2978,500133627,2,-1,"[(116.46103158980111, 40.002931193645026)]",,"广顺北大街东侧, 距离河荫西路和广顺北大街交叉口西南角50m"
2979,500133667,2,-1,"[(116.49997706282707, 40.01439754000452)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角800m"
2980,500133684,2,-1,"[(116.49237729489732, 39.986890590270164)]",,"酒仙桥北路东侧, 距离未知路名和酒仙桥北路交叉口西角450m"
2981,500133699,2,-1,"[(116.46484635156914, 39.98712177050894)]",,"望花路东侧, 距离广顺南大街和望花路交叉口西南角300m"
2982,500133763,2,-1,"[(116.45653866151741, 39.99084051150891)]",,"南湖南路东侧, 距离未知路名和南湖南路交叉口南角100m"
2983,500133770,2,-1,"[(116.4636892363765, 40.01251963737937)]",,"利泽中一路东侧, 距离望京北路和利泽中一路交叉口北角250m"
2984,500133843,2,-1,"[(116.47224253225231, 40.002744314520946)]",,"阜安西路东侧, 距离宏泰西街和阜安西路交叉口北角200m"
2985,500133868,2,-1,"[(116.4622257489122, 40.00128432920736)]",,"广顺北大街东侧, 距离宏泰西街和广顺北大街交叉口东北角100m"
2986,500133912,2,-1,"[(116.44842888962586, 39.99510161675605)]",,"南湖西园南路东侧, 距离湖光中街和南湖西园南路交叉口东角200m"
2987,500133962,2,-1,"[(116.48268928746049, 39.99785142112072)]",,"未知路名东侧, 距离宏泰东街和未知路名交叉口东角100m"
2988,500133977,2,-1,"[(116.4654153524681, 40.010502278916455)]",,"望京北路东侧, 距离利泽中二路和望京北路交叉口西角100m"
2989,500133994,2,-1,"[(116.49294757520276, 39.989612614432744)]",,"未知路名东侧, 距离酒仙桥北路和未知路名交叉口东北角300m"
2990,500134035,2,-1,"[(116.50288442953273, 40.00772096097139)]",,"京密路东侧, 距离未知路名和京密路交叉口西南角500m"
2991,500134247,2,-1,"[(116.4761544302089, 40.002852282377)]",,"未知路名东侧, 距离溪阳东路和未知路名交叉口南角150m"
2992,500134327,2,-1,"[(116.49638247997494, 39.98704453273282)]",,"酒仙桥北路东侧, 距离未知路名和酒仙桥北路交叉口西角100m"
2993,500134333,2,-1,"[(116.45964738350509, 40.000407795924104)]",,"湖光北街东侧, 距离宏泰西街和湖光北街交叉口西角150m"
2994,500134437,2,-1,"[(116.48432683701184, 39.98664670092982)]",,"酒仙桥北路东侧, 距离未知路名和酒仙桥北路交叉口西角550m"
2995,500134446,2,-1,"[(116.49081104581597, 39.990259693624296)]",,"未知路名东侧, 距离酒仙桥北路和未知路名交叉口北角400m"
2996,500134546,2,-1,"[(116.46037974410979, 40.00060963633296)]",,"湖光北街东侧, 距离宏泰西街和湖光北街交叉口西角100m"
2997,500134569,2,-1,"[(116.46190335391823, 40.01179303589657)]",,"广顺北大街东侧, 距离望京北路和广顺北大街交叉口北角150m"
2998,500134577,2,-1,"[(116.46523768035375, 39.987162804945676)]",,"望花路东侧, 距离广顺南大街和望花路交叉口西南角250m"
2999,500134589,2,-1,"[(116.45297508419144, 39.987523258611034)]",,"南湖中园二条东侧, 距离南湖南路和南湖中园二条交叉口西角350m"
3000,500134620,2,-1,"[(116.4621151784622, 40.00289397443083)]",,"广顺北大街东侧, 距离宏泰西街和广顺北大街交叉口北角250m"
3001,500134627,2,-1,"[(116.4943319380051, 40.00928546797513)]",,"未知路名东侧, 距离未知路名和未知路名交叉口东北角50m以内"
3002,500134651,2,-1,"[(116.45962602441499, 40.01063729388311)]",,"望京北路东侧, 距离广顺北大街和望京北路交叉口西角100m"
3003,500134677,2,-1,"[(116.45653868429567, 39.9906605190375)]",,"南湖南路东侧, 距离未知路名和南湖南路交叉口南角150m"
3004,500134745,2,-1,"[(116.5002246456426, 40.00607316008183)]",,"京密路东侧, 距离未知路名和京密路交叉口西南角800m"
3005,500134802,2,-1,"[(116.45821121701465, 40.01260367439144)]",,"北五环东侧, 距离未知路名和北五环交叉口东南角250m"
3006,500134817,2,-1,"[(116.50381921854483, 39.99086962163755)]",,"南春路东侧, 距离未知路名和南春路交叉口西南角550m"
3007,500134838,2,-1,"[(116.48570029273691, 40.00046017514687)]",,"望京东路东侧, 距离阜安路和望京东路交叉口东南角300m"
3008,500134862,2,-1,"[(116.45125944879614, 39.987254617012624)]",,"南湖中园二条东侧, 距离南湖南路和南湖中园二条交叉口西角500m"
3009,500134899,2,-1,"[(116.45524268155368, 40.00693822058172)]",,"利泽西街东侧, 距离望京北路和利泽西街交叉口东角250m"
3010,500134928,2,-1,"[(116.48698582010788, 39.99522421569277)]",,"望京东路东侧, 距离未知路名和望京东路交叉口南角200m"
3011,500134969,2,-1,"[(116.50057494765821, 40.00547757555485)]",,"京密路东侧, 距离未知路名和京密路交叉口东北角450m"
3012,500134976,2,-1,"[(116.46777624232388, 39.98868954543469)]",,"广顺南大街东侧, 距离望花路和广顺南大街交叉口南角50m"
3013,500135078,2,-1,"[(116.49456308535383, 40.007116253747945)]",,"未知路名东侧, 距离未知路名和未知路名交叉口北角100m"
3014,500135081,2,-1,"[(116.46278768022026, 40.0008338028358)]",,"宏泰西街东侧, 距离未知路名和宏泰西街交叉口西角300m"
3015,500135089,2,-1,"[(116.49548647999949, 40.00800896921673)]",,"未知路名东侧, 距离未知路名和未知路名交叉口东北角100m"
3016,500135102,2,-1,"[(116.47374764878322, 40.00001704892072)]",,"宏泰西街东侧, 距离未知路名和宏泰西街交叉口东角550m"
3017,500135160,2,-1,"[(116.4833455353293, 39.98637740927752)]",,"酒仙桥路东侧, 距离万红路和酒仙桥路交叉口北角800m"
3018,500135282,2,-1,"[(116.46056598023365, 39.99563632045423)]",,"湖光中街东侧, 距离南湖南路和湖光中街交叉口东角300m"
3019,500135350,2,-1,"[(116.50265532194373, 39.99358089242125)]",,"未知路名东侧, 距离首都机场辅路和未知路名交叉口东南角850m"
3020,500135354,2,-1,"[(116.47210461271727, 39.98663419928065)]",,"阜通东大街东侧, 距离广顺南大街和阜通东大街交叉口东角50m以内"
3021,500135364,2,-1,"[(116.45779951422399, 40.01196713480383)]",,"望京北路东侧, 距离广顺北大街和望京北路交叉口西北角250m"
3022,500135381,2,-1,"[(116.4565989669739, 39.989920696245676)]",,"南湖南路东侧, 距离未知路名和南湖南路交叉口南角200m"
3023,500135395,2,-1,"[(116.45846229370555, 40.010444394183935)]",,"望京北路东侧, 距离广顺北大街和望京北路交叉口西角200m"
3024,500135443,2,-1,"[(116.4628177829135, 40.000817881641474)]",,"宏泰西街东侧, 距离未知路名和宏泰西街交叉口西角300m"
3025,500135468,2,-1,"[(116.46609366996714, 39.992637117715134)]",,"阜通西大街东侧, 距离阜通西大街和阜通西大街交叉口东北角100m"
3026,500135470,2,-1,"[(116.44831252404603, 39.99539235112666)]",,"湖光中街东侧, 距离南湖西园南路和湖光中街交叉口西角250m"
3027,500135487,2,-1,"[(116.49677525238378, 40.01481186465372)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角700m"
3028,500135491,2,-1,"[(116.4996024184504, 40.00684297453652)]",,"京密路东侧, 距离未知路名和京密路交叉口西南角750m"
3029,500135493,2,-1,"[(116.46101061642302, 39.99286034054728)]",,"广顺北大街东侧, 距离湖光中街和广顺北大街交叉口南角300m"
3030,500135523,2,-1,"[(116.4497475440437, 39.99597448239727)]",,"湖光中街东侧, 距离南湖西园南路和湖光中街交叉口西角100m"
3031,500135582,2,-1,"[(116.45980779084829, 40.001405665804185)]",,"湖光北街东侧, 距离宏泰西街和湖光北街交叉口西北角100m"
3032,500135645,2,-1,"[(116.47773153799072, 39.99233724814121)]",,"阜通东大街东侧, 距离未知路名和阜通东大街交叉口南角50m"
3033,500135722,2,-1,"[(116.49699791889516, 40.01454068266751)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角750m"
3034,500135789,2,-1,"[(116.48271889918949, 40.001851336697705)]",,"阜安路东侧, 距离宏泰东街和阜安路交叉口东北角400m"
3035,500135827,2,-1,"[(116.46079163520876, 39.996310865597195)]",,"湖光中街东侧, 距离广顺北大街和湖光中街交叉口西北角50m"
3036,500135831,2,-1,"[(116.45084109258164, 39.99302705628238)]",,"望京西路东侧, 距离南湖西园中街和望京西路交叉口西南角50m"
3037,500135902,2,-1,"[(116.46734446406292, 39.99089828713149)]",,"阜安西路东侧, 距离广顺南大街和阜安西路交叉口东北角100m"
3038,500135979,2,-1,"[(116.46307864795226, 40.000886556593116)]",,"宏泰西街东侧, 距离未知路名和宏泰西街交叉口西角250m"
3039,500135983,2,-1,"[(116.50008748068701, 40.014150345077944)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角850m"
3040,500136029,2,-1,"[(116.47163913663138, 39.994539906652776)]",,"阜通西大街东侧, 距离望京街和阜通西大街交叉口东南角50m以内"
3041,500136045,2,-1,"[(116.50290214501412, 40.01253370823419)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角1100m"
3042,500136086,2,-1,"[(116.50014464481475, 40.01706482825684)]",,"未知路名东侧, 距离京密路和未知路名交叉口西北角900m"
3043,500136119,2,-1,"[(116.45764157180287, 39.99539301819909)]",,"湖光中街东侧, 距离南湖南路和湖光中街交叉口东南角50m"
3044,500136144,2,-1,"[(116.49559661159326, 40.008720367201875)]",,"未知路名东侧, 距离未知路名和未知路名交叉口北角150m"
3045,500136183,2,-1,"[(116.49978296488982, 40.006201843055834)]",,"京密路东侧, 距离未知路名和京密路交叉口西南角800m"
3046,500136196,2,-1,"[(116.49898987658732, 40.006969452284714)]",,"京密路东侧, 距离未知路名和京密路交叉口西南角800m"
3047,500136209,2,-1,"[(116.44899605657702, 39.99592808425087)]",,"湖光中街东侧, 距离南湖西园南路和湖光中街交叉口西角200m"
3048,500136224,2,-1,"[(116.49858859491239, 40.00507834168518)]",,"京密路东侧, 距离未知路名和京密路交叉口西南角950m"
3049,500136235,2,-1,"[(116.49288631823673, 40.010311108818435)]",,"未知路名东侧, 距离未知路名和未知路名交叉口北角200m"
3050,500136241,2,-1,"[(116.49430617599107, 40.00906949171024)]",,"未知路名东侧, 距离未知路名和未知路名交叉口东北角50m以内"
3051,500136290,2,-1,"[(116.49583782132059, 40.007943020101116)]",,"未知路名东侧, 距离未知路名和未知路名交叉口东北角100m"
3052,500136329,2,-1,"[(116.45403878320339, 39.987594409616655)]",,"南湖中园二条东侧, 距离望京西路和南湖中园二条交叉口东角250m"
3053,500136353,2,-1,"[(116.46107034498178, 40.013820809476854)]",,"北五环东侧, 距离未知路名和北五环交叉口西角250m"
3054,500136379,2,-1,"[(116.49763567293185, 39.99957574282682)]",,"首都机场辅路东侧, 距离未知路名和首都机场辅路交叉口东北角300m"
3055,500136380,2,-1,"[(116.4682477698013, 39.98962078572681)]",,"阜安西路东侧, 距离广顺南大街和阜安西路交叉口东角50m"
3056,500136456,2,-1,"[(116.50002775611023, 40.018106317091686)]",,"未知路名东侧, 距离京密路和未知路名交叉口西北角1050m"
3057,500136459,2,-1,"[(116.49588268603222, 39.986955484979404)]",,"酒仙桥北路东侧, 距离未知路名和酒仙桥北路交叉口西角150m"
3058,500136463,2,-1,"[(116.47529320680037, 39.98750047624582)]",,"广顺南大街东侧, 距离广顺南大街和广顺南大街交叉口北角200m"
3059,500136500,2,-1,"[(116.50311466925282, 40.012741415913595)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角1100m"
3060,500136596,2,-1,"[(116.44932352388665, 40.018107564723195)]",,"未知路名东侧, 距离京承高速和未知路名交叉口西南角150m"
3061,500136615,2,-1,"[(116.4602500524261, 39.99479955479857)]",,"湖光中街东侧, 距离南湖南路和湖光中街交叉口东角300m"
3062,500136651,2,-1,"[(116.46654180636806, 39.9899461678263)]",,"广顺南大街东侧, 距离广顺北大街和广顺南大街交叉口东南角250m"
3063,500136653,2,-1,"[(116.49704158713236, 40.01437332042895)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角750m"
3064,500136671,2,-1,"[(116.45324793441546, 39.99551247737284)]",,"湖光中街东侧, 距离南湖南路和湖光中街交叉口西角250m"
3065,500136687,2,-1,"[(116.47780377666189, 39.99550019036958)]",,"阜通东大街东侧, 距离未知路名和阜通东大街交叉口北角150m"
3066,500136698,2,-1,"[(116.4622257489122, 40.00128432920736)]",,"广顺北大街东侧, 距离宏泰西街和广顺北大街交叉口东北角100m"
3067,500136781,2,-1,"[(116.4960675307921, 40.01730028238889)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口西南角500m"
3068,500136860,2,-1,"[(116.50053464436273, 40.015633664311444)]",,"未知路名东侧, 距离京密路和未知路名交叉口西北角750m"
3069,500136888,2,-1,"[(116.45820818242855, 40.000665464638935)]",,"湖光北街东侧, 距离宏泰西街和湖光北街交叉口西角250m"
3070,500136895,2,-1,"[(116.460921942273, 39.99727115676902)]",,"广顺北大街东侧, 距离宏泰西街和广顺北大街交叉口南角300m"
3071,500136903,2,-1,"[(116.50364542363478, 40.0089006565721)]",,"京密路东侧, 距离未知路名和京密路交叉口西南角350m"
3072,500136914,2,-1,"[(116.492858844394, 40.010242270929254)]",,"未知路名东侧, 距离未知路名和未知路名交叉口北角150m"
3073,500136945,2,-1,"[(116.4971753736675, 39.987934859539116)]",,"酒仙桥北路东侧, 距离未知路名和酒仙桥北路交叉口北角50m"
3074,500136956,2,-1,"[(116.49623244001569, 40.007299444360434)]",,"未知路名东侧, 距离未知路名和未知路名交叉口东北角50m以内"
3075,500136989,2,-1,"[(116.45645625497984, 40.007859582836154)]",,"利泽西二路东侧, 距离利泽西街和利泽西二路交叉口北角50m"
3076,500137017,2,-1,"[(116.4522549538167, 39.99552017554398)]",,"湖光中街东侧, 距离南湖南路和湖光中街交叉口西角350m"
3077,500137123,2,-1,"[(116.49360473664835, 40.00954193766361)]",,"未知路名东侧, 距离未知路名和未知路名交叉口东北角100m"
3078,500137241,2,-1,"[(116.50070416636817, 40.013044986971195)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角900m"
3079,500137244,2,-1,"[(116.44915583078726, 39.996093167892276)]",,"湖光中街东侧, 距离南湖西园南路和湖光中街交叉口西角150m"
3080,500137295,2,-1,"[(116.50274475054734, 39.99291099351742)]",,"未知路名东侧, 距离首都机场辅路和未知路名交叉口东南角850m"
3081,500137327,2,-1,"[(116.46292814836156, 40.00084916690009)]",,"宏泰西街东侧, 距离未知路名和宏泰西街交叉口西角300m"
3082,500137400,2,-1,"[(116.49868024029719, 39.994599063212085)]",,"未知路名东侧, 距离南春路和未知路名交叉口西角900m"
3083,500137439,2,-1,"[(116.49648933772197, 40.01563161685418)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角700m"
3084,500137451,2,-1,"[(116.45776581042831, 40.012517574893096)]",,"北五环东侧, 距离未知路名和北五环交叉口东南角200m"
3085,500137464,2,-1,"[(116.47653720879968, 39.99185384278289)]",,"阜通东大街东侧, 距离未知路名和阜通东大街交叉口西南角150m"
3086,500137509,2,-1,"[(116.47944544121978, 40.00708193695612)]",,"望京东路东侧, 距离溪阳东路和望京东路交叉口西北角350m"
3087,500137545,2,-1,"[(116.49669011247214, 40.01552222039844)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角700m"
3088,500137679,2,-1,"[(116.45163346747312, 39.992678869927104)]",,"望京西路东侧, 距离未知路名和望京西路交叉口北角150m"
3089,500137689,2,-1,"[(116.45405895420605, 40.00692388768574)]",,"利泽西街东侧, 距离望京北路和利泽西街交叉口东角150m"
3090,500137737,2,-1,"[(116.49818593150852, 40.01427673321263)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角800m"
3091,500137740,2,-1,"[(116.4596745260375, 39.9948108989992)]",,"湖光中街东侧, 距离南湖南路和湖光中街交叉口东南角250m"
3092,500137749,2,-1,"[(116.45114526001659, 39.99510235941399)]",,"望京西路东侧, 距离南湖西园南路和望京西路交叉口南角50m"
3093,500137760,2,-1,"[(116.49980139377627, 40.019749863404215)]",,"未知路名东侧, 距离京密路和未知路名交叉口西北角1200m"
3094,500137776,2,-1,"[(116.49772354537366, 40.0194051201693)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口西南角300m"
3095,500137857,2,-1,"[(116.49237729489732, 39.986890590270164)]",,"酒仙桥北路东侧, 距离未知路名和酒仙桥北路交叉口西角450m"
3096,500137898,2,-1,"[(116.46580653931902, 40.01172026503035)]",,"利泽中二路东侧, 距离屏翠西路和利泽中二路交叉口西南角150m"
3097,500137925,2,-1,"[(116.4607916254773, 39.99638786231628)]",,"湖光中街东侧, 距离广顺北大街和湖光中街交叉口西北角50m"
3098,500137983,2,-1,"[(116.49778414208089, 40.01644543772559)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角600m"
3099,500137988,2,-1,"[(116.49241744492272, 39.98691070920828)]",,"酒仙桥北路东侧, 距离未知路名和酒仙桥北路交叉口西角450m"
3100,500138072,2,-1,"[(116.45194404648056, 39.995379467136146)]",,"湖光中街东侧, 距离南湖西园南路和湖光中街交叉口东南角50m以内"
3101,500138107,2,-1,"[(116.49766344944581, 40.018344990521896)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角400m"
3102,500138172,2,-1,"[(116.45689711017745, 40.01207046775265)]",,"北五环东侧, 距离未知路名和北五环交叉口东南角100m"
3103,500138174,2,-1,"[(116.49942202978865, 40.0027609207812)]",,"首都机场高速公路东侧, 距离未知路名和首都机场高速公路交叉口东北角300m"
3104,500138211,2,-1,"[(116.49848797778543, 40.00698795850108)]",,"京密路东侧, 距离未知路名和京密路交叉口西南角800m"
3105,500138273,2,-1,"[(116.46335809921553, 40.012696764284954)]",,"利泽中一路东侧, 距离未知路名和利泽中一路交叉口东角150m"
3106,500138276,2,-1,"[(116.49390061413128, 40.006754292958696)]",,"未知路名东侧, 距离未知路名和未知路名交叉口北角100m"
3107,500138372,2,-1,"[(116.46335809921553, 40.012696764284954)]",,"利泽中一路东侧, 距离未知路名和利泽中一路交叉口东角150m"
3108,500138395,2,-1,"[(116.49456308535383, 40.007116253747945)]",,"未知路名东侧, 距离未知路名和未知路名交叉口北角100m"
3109,500138414,2,-1,"[(116.45685911841908, 40.011840549428655)]",,"望京北路东侧, 距离广顺北大街和望京北路交叉口西北角350m"
3110,500138429,2,-1,"[(116.50140111302409, 39.9943453531896)]",,"未知路名东侧, 距离南春路和未知路名交叉口西角550m"
3111,500138444,2,-1,"[(116.46051985598594, 40.00335987290305)]",,"河荫西路东侧, 距离南湖北路和河荫西路交叉口东角300m"
3112,500138468,2,-1,"[(116.46233615294423, 40.00099462678471)]",,"广顺北大街东侧, 距离宏泰西街和广顺北大街交叉口东北角50m"
3113,500138492,2,-1,"[(116.45932244751992, 40.01265907373916)]",,"北五环东侧, 距离未知路名和北五环交叉口东角350m"
3114,500138494,2,-1,"[(116.4969514315255, 40.014526300779316)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角750m"
3115,500138503,2,-1,"[(116.49711569929148, 39.987615342860444)]",,"酒仙桥北路东侧, 距离未知路名和酒仙桥北路交叉口西北角50m"
3116,500138527,2,-1,"[(116.49515791798845, 39.986378907665255)]",,"酒仙桥北路东侧, 距离未知路名和酒仙桥北路交叉口东角350m"
3117,500138628,2,-1,"[(116.49757906930047, 40.01734328757728)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角500m"
3118,500138652,2,-1,"[(116.44783922039227, 40.018859287443)]",,"来广营西路东侧, 距离新北路和来广营西路交叉口东角450m"
3119,500138679,2,-1,"[(116.50162983504667, 40.00684729115881)]",,"京密路东侧, 距离未知路名和京密路交叉口西南角650m"
3120,500138688,2,-1,"[(116.49401134650864, 40.00841429005344)]",,"未知路名东侧, 距离未知路名和未知路名交叉口北角250m"
3121,500138818,2,-1,"[(116.50043711393916, 40.00536273070074)]",,"京密路东侧, 距离未知路名和京密路交叉口东北角400m"
3122,500138828,2,-1,"[(116.46070337845511, 40.00121720576375)]",,"广顺北大街东侧, 距离河荫西路和广顺北大街交叉口南角250m"
3123,500138830,2,-1,"[(116.50014532901459, 40.01444631232578)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角800m"
3124,500138842,2,-1,"[(116.46111209289062, 40.00104148071118)]",,"广顺北大街东侧, 距离河荫西路和广顺北大街交叉口南角250m"
3125,500138861,2,-1,"[(116.45104117173716, 39.997037339756965)]",,"望京西路东侧, 距离湖光北街和望京西路交叉口南角250m"
3126,500138889,2,-1,"[(116.46431160218427, 40.01043936380274)]",,"利泽中一路东侧, 距离望京北路和利泽中一路交叉口东北角50m以内"
3127,500138918,2,-1,"[(116.50412008888206, 39.99927496918077)]",,"南皋路东侧, 距离南春路和南皋路交叉口西角300m"
3128,500138986,2,-1,"[(116.50335128592006, 40.00836092774763)]",,"京密路东侧, 距离未知路名和京密路交叉口西南角400m"
3129,500138990,2,-1,"[(116.49359543673647, 39.986958560777644)]",,"酒仙桥北路东侧, 距离未知路名和酒仙桥北路交叉口西角350m"
3130,500139015,2,-1,"[(116.45051036361129, 39.991156389302304)]",,"望京西路东侧, 距离未知路名和望京西路交叉口西角50m以内"
3131,500139036,2,-1,"[(116.46139347913257, 39.9974023556511)]",,"广顺北大街东侧, 距离宏泰西街和广顺北大街交叉口南角300m"
3132,500139143,2,-1,"[(116.50062610307387, 40.012927667774555)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角900m"
3133,500139154,2,-1,"[(116.50393508684326, 39.99005110268726)]",,"南春路东侧, 距离未知路名和南春路交叉口西南角600m"
3134,500139249,2,-1,"[(116.49749326682232, 40.01462465474806)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角750m"
